id,audio_path,label,speaker,show,utterance
2_559,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_559.wav,0,MONICA,FRIENDS,What?!?!
2_444,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_444.wav,0,RACHEL,FRIENDS,"Ross-Ross, you have no idea what this means to me!"
2_299,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_299.wav,0,CHANDLER,FRIENDS,What would you give to a kid if he wanted a ticket to play with?
2_313,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_313.wav,1,JOEY,FRIENDS,"Oh sure, go with the sissy."
2_125,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_125.wav,0,ROSS,FRIENDS,I mean if you hadn't initiated it I-I-I know I would've.
2_552,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_552.wav,0,ROSS,FRIENDS,DANGER
2_181,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_181.wav,0,JOEY,FRIENDS,Yeah! Look!
2_107,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_107.wav,0,JOEY,FRIENDS,You'd better act surprised.
2_347,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_347.wav,0,MONICA,FRIENDS,Well what are you gonna do when he finds out he wasn't even asked?!
2_495,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_495.wav,0,RACHEL,FRIENDS,"Okay, you guys, just relax.  I doooo."
2_525,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_525.wav,0,RACHEL,FRIENDS,"Y'know what I mean, like dubbies?"
2_186,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_186.wav,1,CHANDLER,FRIENDS,"Excellent hole, Joe."
2_506,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_506.wav,0,RACHEL,FRIENDS,"Oh my God!! Ohh, that is it! I'm leaving! You are just a horrible person!"
2_486,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_486.wav,0,RACHEL,FRIENDS,"Anyway, they want to take us out Saturday night! What do you say?"
2_149,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_149.wav,0,MONICA,FRIENDS,Thank you.
2_150,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_150.wav,0,PERSON,FRIENDS,"Take your shirt off, and let's see what we're dealing with here.  What are you doing?"
2_12,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_12.wav,0,PERSON,FRIENDS,I studied for a year in Barcelona.
2_611,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_611.wav,1,RACHEL,FRIENDS,Just tell me how.
2_429,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_429.wav,1,PHOEBE,FRIENDS,"I really, really enjoyed it. Very exotic."
2_127,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_127.wav,0,JOEY,FRIENDS,"When? Today? Some, not a lot."
2_36,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_36.wav,0,ROSS,FRIENDS,"The big deal is I don't want naked, greasy strangers in my apartment when I want to kick back with a puzzle,beer! Cold beer."
2_173,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_173.wav,0,ROSS,FRIENDS,We- we had our first fight this morning.
2_295,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_295.wav,0,PERSON,FRIENDS,Nobody sees the king!
2_356,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_356.wav,0,PERSON,FRIENDS,Yeah.
2_38,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_38.wav,0,CHANDLER,FRIENDS,It's not a real game! I made it up!
2_431,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_431.wav,0,JOEY,FRIENDS,I'm never gonna get to meet her anyway.
2_13,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_13.wav,0,RACHEL,FRIENDS,"All right, let's do it."
2_482,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_482.wav,0,PHOEBE,FRIENDS,"Y'know you, you just stop being such a wuss and get those off and you come with us and watch naked girls dance around!!"
2_193,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_193.wav,0,PERSON,FRIENDS,"Yeah, a slice of cheesecake and-and a date if you're given'  'em out."
2_203,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_203.wav,0,ROSS,FRIENDS,It's not funny!
2_426,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_426.wav,0,JOEY,FRIENDS,"Are you kidding? I love that guy!  Morning's here! Morning is here,"
2_357,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_357.wav,1,PHOEBE,FRIENDS,"Stating the obvious, but thank you. And it's not weird is it."
2_590,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_590.wav,0,RACHEL,FRIENDS,"Yeah, I don't think so Joe."
2_316,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_316.wav,0,RACHEL,FRIENDS,"Yeah, I'm fine."
2_8,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_8.wav,0,JOEY,FRIENDS,"It's white plastic, with a handle, and it fits onto a stroller."
2_343,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_343.wav,0,ROSS,FRIENDS,"So to sum up, I'm Professor Geller."
2_334,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_334.wav,0,JOEY,FRIENDS,"When they're hungry enough, they'll come in."
2_367,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_367.wav,0,MONICA,FRIENDS,"Well, don't  'cha wanna?"
2_51,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_51.wav,0,CHANDLER,FRIENDS,"Well, I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio"
2_282,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_282.wav,1,RACHEL,FRIENDS,What-wh-what so we'll just stay married forever?
2_225,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_225.wav,0,ROSS,FRIENDS,"I don't know, something girlie."
2_514,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_514.wav,0,ROSS,FRIENDS,What's going on?!  That's what's going on!!
2_272,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_272.wav,0,JOEY,FRIENDS,Weā€™re not peeking?
2_43,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_43.wav,1,CHANDLER,FRIENDS,"Well, y'know I'm 29. I mean who needs a savings account."
2_575,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_575.wav,1,PHOEBE,FRIENDS,Why? Because she can sing and play guitar and do both at the same time?
2_339,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_339.wav,0,ROSS,FRIENDS,Thank you.
2_69,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_69.wav,0,MONICA,FRIENDS,Cover yourself up!
2_217,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_217.wav,0,RACHEL,FRIENDS,Ohhh!!!!
2_213,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_213.wav,0,RACHEL,FRIENDS,"Wait, wait, Chandler, this is what you're havin' for Thanksgiving dinner?"
2_96,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_96.wav,0,ROSS,FRIENDS,I don't think so. Hello?  When you get in there
2_188,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_188.wav,0,MONICA,FRIENDS,You had no relationship!!
2_29,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_29.wav,0,RACHEL,FRIENDS,It was like months ago.
2_177,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_177.wav,1,PERSON,FRIENDS,I can show you an ID if you want?
2_358,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_358.wav,0,ROSS,FRIENDS,"I do not always have to be,okay, okay."
2_263,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_263.wav,0,MONICA,FRIENDS,Wow! Imagine what our kids would look like!
2_446,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_446.wav,0,JOEY,FRIENDS,"I'd love to show ya, but I just tucked her in."
2_594,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_594.wav,0,ROSS,FRIENDS,I can't believe it.  Can I tell you something? I'm a little mad at him now.
2_535,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_535.wav,0,ROSS,FRIENDS,"So, I'm sorry I just don't think we should go away together yet."
2_617,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_617.wav,1,CHANDLER,FRIENDS,And protected them from a tornado?
2_210,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_210.wav,0,PERSON,FRIENDS,When are you coming home?
2_234,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_234.wav,0,PHOEBE,FRIENDS,"See, there you go, the cleansing works!"
2_162,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_162.wav,0,PERSON,FRIENDS,"Ow, ow, ow, ow, leg cramp, leg cramp, leg cramp."
2_437,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_437.wav,0,CHANDLER,FRIENDS,"Oh yeah. First off all, chasing the Churo guy isn't jogging."
2_341,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_341.wav,1,PERSON,FRIENDS,"Well, I'd gotten Judy pregnant. I still don't know how that happened."
2_318,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_318.wav,1,PHOEBE,FRIENDS,Was it not pain-free?
2_579,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_579.wav,0,MONICA,FRIENDS,No!
2_250,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_250.wav,1,PHOEBE,FRIENDS,"Oh, you say someone's name enough, they turn around."
2_194,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_194.wav,0,JOEY,FRIENDS,"And it came out, ""Squatternut buash?"""
2_78,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_78.wav,0,CHANDLER,FRIENDS,"I didn't know you and Carol were getting divorced, I'm sorry."
2_337,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_337.wav,0,MONICA,FRIENDS,"Uh, listen, I need that broiling pan that Joey borrowed the other day."
2_435,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_435.wav,0,JOEY,FRIENDS,"Me too! There's a game on Tuesday, do you wanna go?"
2_419,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_419.wav,0,PHOEBE,FRIENDS,Uh-huh!
2_564,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_564.wav,0,CHANDLER,FRIENDS,"And, uh, I don't know if you got any of that, but I would really like a copy of the tape."
2_261,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_261.wav,0,CHANDLER,FRIENDS,"Oh, no, no. I just meant hypothetically."
2_422,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_422.wav,0,JOEY,FRIENDS,"Well, I like it. Here you go."
2_627,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_627.wav,0,PERSON,FRIENDS,"Whoa, whoa, whoa."
2_445,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_445.wav,0,PHOEBE,FRIENDS,Okay?
2_585,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_585.wav,0,ROSS,FRIENDS,"You and I, we're interfacing."
2_91,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_91.wav,0,MONICA,FRIENDS,"Alright, I'm gonna go pick up a few things for the trip."
2_560,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_560.wav,1,PHOEBE,FRIENDS,So now I have to go so he'll think that I'm totally ok with seeing him!
2_425,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_425.wav,0,MONICA,FRIENDS,And did he?
2_53,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_53.wav,0,RACHEL,FRIENDS,You're gonna have to tell me how you did that.
2_481,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_481.wav,0,ROSS,FRIENDS,All right.
2_293,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_293.wav,0,PHOEBE,FRIENDS,No
2_248,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_248.wav,1,CHANDLER,FRIENDS,"I mean, you and I we're just, y'know, we're nothing, we're goofin' around."
2_56,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_56.wav,0,PHOEBE,FRIENDS,"Uh-huh, well! But umm, still I'm-I'm mad at you."
2_260,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_260.wav,1,CHANDLER,FRIENDS,"Okay, are you aware unagi  is an eel?"
2_134,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_134.wav,0,CHANDLER,FRIENDS,Paper cut!
2_488,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_488.wav,0,CHANDLER,FRIENDS,"Just a sec, give me a minute to wake up for this,Ah-ha-ha!!"
2_542,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_542.wav,1,JOEY,FRIENDS,"Uh, Rachel's here, so good luck man, let me know how it works out."
2_504,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_504.wav,1,PHOEBE,FRIENDS,"All right, okay, well, apparently not!"
2_54,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_54.wav,1,RACHEL,FRIENDS,"That's easy for you to say, you weren't almost just killed."
2_300,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_300.wav,0,PHOEBE,FRIENDS,I don't think you could ever do that.
2_387,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_387.wav,0,CHANDLER,FRIENDS,"Yes, I know, but her friend sounds like such a..."
2_569,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_569.wav,0,PHOEBE,FRIENDS,Chandler?
2_530,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_530.wav,0,PERSON,FRIENDS,"Uh, I'm gonna kill myself!"
2_48,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_48.wav,0,JOEY,FRIENDS,"Thanks, but I kinda have a problem to deal with here."
2_253,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_253.wav,0,PHOEBE,FRIENDS,Yeah!
2_555,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_555.wav,0,ROSS,FRIENDS,Hey! It's starting to snow.
2_42,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_42.wav,0,PERSON1,FRIENDS,"Look, please, please don't go anywhere, okay?"
2_441,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_441.wav,0,ROSS,FRIENDS,"He's right, even if it's to say something complementary."
2_218,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_218.wav,0,JOEY,FRIENDS,"Hey, does somebody wanna hand me one of those tiles."
2_415,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_415.wav,0,PERSON,FRIENDS,"Chloe, switch with me, there's some guys here that got a crush on you."
2_473,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_473.wav,0,PERSON,FRIENDS,I'm the supply manager.
2_537,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_537.wav,0,ROSS,FRIENDS,What did you want to show us? Because all I can see is this bitchin van
2_397,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_397.wav,0,ROSS,FRIENDS,You still love me?
2_572,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_572.wav,0,RACHEL,FRIENDS,No! I'm so happy for them!
2_243,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_243.wav,0,CHANDLER,FRIENDS,"Look I never should have kissed your girlfriend, but I'm"
2_474,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_474.wav,1,CHANDLER,FRIENDS,Lovely
2_245,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_245.wav,0,PERSON,FRIENDS,"Well ah, I've been doing a lot of thinking, and I look at my life"
2_176,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_176.wav,0,CHANDLER,FRIENDS,I'm the ruptured spleen.
2_58,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_58.wav,0,PHOEBE,FRIENDS,Why?
2_427,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_427.wav,0,RACHEL,FRIENDS,"Oh-oh, that's a risky little game!"
2_534,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_534.wav,0,PHOEBE,FRIENDS,"Oh, come on!"
2_626,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_626.wav,0,PHOEBE,FRIENDS,"Cause all I ever get to do now is pregnant stuff, it just bums me out."
2_607,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_607.wav,0,PERSON,FRIENDS,Hey.
2_33,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_33.wav,0,RACHEL,FRIENDS,"This-this, no, oh no, no-no-no, this is not,that's-that's not what it is."
2_44,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_44.wav,0,JOEY,FRIENDS,"Whoa, maybe I was!"
2_189,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_189.wav,1,CHANDLER,FRIENDS,"Yeah okay, I was just talking to the guys. Just look at them I mean, is it okay if they come visit?"
2_232,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_232.wav,0,PHOEBE,FRIENDS,"Well, umm, my Mom's friend, Phoebe, is actually my birth Mom."
2_400,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_400.wav,0,CHANDLER,FRIENDS,"Anyway, I should go, one of the lifeguards was just about to dismantle a nuclear device."
2_230,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_230.wav,0,CHANDLER,FRIENDS,"Okay, Janice. Janice. You gotta give me Janice. That wasn't about being picky."
2_180,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_180.wav,0,PHOEBE,FRIENDS,That oughta do it.
2_270,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_270.wav,0,JOEY,FRIENDS,Hey.
2_550,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_550.wav,1,CHANDLER,FRIENDS,All right I'll have one.
2_454,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_454.wav,0,PERSON,FRIENDS,"Ross umm, there's something that I've got to tell you, there's-there's someone else."
2_151,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_151.wav,1,CHANDLER,FRIENDS,"Yeah, I mean, it would be rude to them for us to leave now."
2_439,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_439.wav,0,PERSON,FRIENDS,"Twenty-one hours, you're a hero."
2_385,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_385.wav,0,RACHEL,FRIENDS,"No, I know, but I,he just went on."
2_547,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_547.wav,0,CHANDLER,FRIENDS,"Okay, now much have you won so far?"
2_65,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_65.wav,0,PHOEBE,FRIENDS,It's my friends.
2_251,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_251.wav,0,MONICA,FRIENDS,No!! You have been screwing us all day!
2_205,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_205.wav,0,RACHEL,FRIENDS,"I did not mean to touch that,I mean"
2_405,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_405.wav,0,ROSS,FRIENDS,I'm supposed to teach a graduate seminar there in ten minutes.
2_375,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_375.wav,0,ROSS,FRIENDS,I was thkinking about maybe going into the Robot.
2_72,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_72.wav,0,ROSS,FRIENDS,Oh well. It probably would've been the most constructive solution.
2_353,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_353.wav,0,JOEY,FRIENDS,"Nothing. It's just old and dingy, that's all."
2_517,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_517.wav,0,PHOEBE,FRIENDS,Yeah?
2_521,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_521.wav,0,JOEY,FRIENDS,Uh-huh!
2_499,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_499.wav,0,PHOEBE,FRIENDS,The end.
2_317,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_317.wav,0,PERSON,FRIENDS,"Ah, oh, hang on a second. Come in, come in. All right, so think about it, and call me back."
2_393,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_393.wav,0,CHANDLER,FRIENDS,Pheebs?
2_254,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_254.wav,1,PHOEBE,FRIENDS,"Yeah. Yeah, that's what you need a good .. pill."
2_407,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_407.wav,0,JOEY,FRIENDS,Hey!
2_94,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_94.wav,0,ROSS,FRIENDS,"Can't do it, can you?"
2_198,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_198.wav,0,ROSS,FRIENDS,"Yeah, she's fired."
2_365,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_365.wav,0,JOEY,FRIENDS,"Nope. Op, wait! There he goes."
2_301,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_301.wav,0,CHANDLER,FRIENDS,"Hey, do you know a six-letter word for red?"
2_540,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_540.wav,0,JOEY,FRIENDS,Okay?
2_302,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_302.wav,0,PHOEBE,FRIENDS,I know but it's so hard! Nothing rhymes with your stupid name!
2_305,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_305.wav,0,JOEY,FRIENDS,Take a couple deep breaths.
2_27,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_27.wav,0,MONICA,FRIENDS,"No no, you don't have to fly back, really."
2_196,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_196.wav,0,PHOEBE,FRIENDS,What?
2_264,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_264.wav,0,PHOEBE,FRIENDS,Okay?
2_615,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_615.wav,0,PERSON,FRIENDS,"Hi, Joey. Well well, look what you brought. Very nice."
2_111,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_111.wav,0,RACHEL,FRIENDS,What was that?!
