id,audio_path,label,speaker,show,utterance,embedding_path
2_387,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_387.wav,0,CHANDLER,FRIENDS,"Yes, I know, but her friend sounds like such a...",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_387.npy
2_569,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_569.wav,0,PHOEBE,FRIENDS,Chandler?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_569.npy
2_530,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_530.wav,0,PERSON,FRIENDS,"Uh, I'm gonna kill myself!",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_530.npy
2_48,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_48.wav,0,JOEY,FRIENDS,"Thanks, but I kinda have a problem to deal with here.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_48.npy
2_253,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_253.wav,0,PHOEBE,FRIENDS,Yeah!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_253.npy
2_555,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_555.wav,0,ROSS,FRIENDS,Hey! It's starting to snow.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_555.npy
2_42,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_42.wav,0,PERSON1,FRIENDS,"Look, please, please don't go anywhere, okay?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_42.npy
2_441,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_441.wav,0,ROSS,FRIENDS,"He's right, even if it's to say something complementary.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_441.npy
2_218,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_218.wav,0,JOEY,FRIENDS,"Hey, does somebody wanna hand me one of those tiles.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_218.npy
2_415,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_415.wav,0,PERSON,FRIENDS,"Chloe, switch with me, there's some guys here that got a crush on you.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_415.npy
2_473,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_473.wav,0,PERSON,FRIENDS,I'm the supply manager.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_473.npy
2_537,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_537.wav,0,ROSS,FRIENDS,What did you want to show us? Because all I can see is this bitchin van,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_537.npy
2_397,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_397.wav,0,ROSS,FRIENDS,You still love me?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_397.npy
2_572,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_572.wav,0,RACHEL,FRIENDS,No! I'm so happy for them!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_572.npy
2_243,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_243.wav,0,CHANDLER,FRIENDS,"Look I never should have kissed your girlfriend, but I'm",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_243.npy
2_474,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_474.wav,1,CHANDLER,FRIENDS,Lovely,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_474.npy
2_245,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_245.wav,0,PERSON,FRIENDS,"Well ah, I've been doing a lot of thinking, and I look at my life",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_245.npy
2_176,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_176.wav,0,CHANDLER,FRIENDS,I'm the ruptured spleen.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_176.npy
2_58,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_58.wav,0,PHOEBE,FRIENDS,Why?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_58.npy
2_427,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_427.wav,0,RACHEL,FRIENDS,"Oh-oh, that's a risky little game!",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_427.npy
2_534,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_534.wav,0,PHOEBE,FRIENDS,"Oh, come on!",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_534.npy
2_626,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_626.wav,0,PHOEBE,FRIENDS,"Cause all I ever get to do now is pregnant stuff, it just bums me out.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_626.npy
2_607,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_607.wav,0,PERSON,FRIENDS,Hey.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_607.npy
2_33,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_33.wav,0,RACHEL,FRIENDS,"This-this, no, oh no, no-no-no, this is not,that's-that's not what it is.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_33.npy
2_44,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_44.wav,0,JOEY,FRIENDS,"Whoa, maybe I was!",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_44.npy
2_189,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_189.wav,1,CHANDLER,FRIENDS,"Yeah okay, I was just talking to the guys. Just look at them I mean, is it okay if they come visit?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_189.npy
2_232,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_232.wav,0,PHOEBE,FRIENDS,"Well, umm, my Mom's friend, Phoebe, is actually my birth Mom.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_232.npy
2_400,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_400.wav,0,CHANDLER,FRIENDS,"Anyway, I should go, one of the lifeguards was just about to dismantle a nuclear device.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_400.npy
2_230,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_230.wav,0,CHANDLER,FRIENDS,"Okay, Janice. Janice. You gotta give me Janice. That wasn't about being picky.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_230.npy
2_180,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_180.wav,0,PHOEBE,FRIENDS,That oughta do it.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_180.npy
2_270,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_270.wav,0,JOEY,FRIENDS,Hey.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_270.npy
2_550,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_550.wav,1,CHANDLER,FRIENDS,All right I'll have one.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_550.npy
2_454,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_454.wav,0,PERSON,FRIENDS,"Ross umm, there's something that I've got to tell you, there's-there's someone else.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_454.npy
2_151,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_151.wav,1,CHANDLER,FRIENDS,"Yeah, I mean, it would be rude to them for us to leave now.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_151.npy
2_439,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_439.wav,0,PERSON,FRIENDS,"Twenty-one hours, you're a hero.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_439.npy
2_385,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_385.wav,0,RACHEL,FRIENDS,"No, I know, but I,he just went on.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_385.npy
2_547,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_547.wav,0,CHANDLER,FRIENDS,"Okay, now much have you won so far?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_547.npy
2_65,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_65.wav,0,PHOEBE,FRIENDS,It's my friends.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_65.npy
2_251,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_251.wav,0,MONICA,FRIENDS,No!! You have been screwing us all day!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_251.npy
2_205,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_205.wav,0,RACHEL,FRIENDS,"I did not mean to touch that,I mean",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_205.npy
2_405,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_405.wav,0,ROSS,FRIENDS,I'm supposed to teach a graduate seminar there in ten minutes.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_405.npy
2_375,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_375.wav,0,ROSS,FRIENDS,I was thkinking about maybe going into the Robot.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_375.npy
2_72,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_72.wav,0,ROSS,FRIENDS,Oh well. It probably would've been the most constructive solution.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_72.npy
2_353,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_353.wav,0,JOEY,FRIENDS,"Nothing. It's just old and dingy, that's all.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_353.npy
2_517,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_517.wav,0,PHOEBE,FRIENDS,Yeah?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_517.npy
2_521,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_521.wav,0,JOEY,FRIENDS,Uh-huh!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_521.npy
2_499,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_499.wav,0,PHOEBE,FRIENDS,The end.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_499.npy
2_317,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_317.wav,0,PERSON,FRIENDS,"Ah, oh, hang on a second. Come in, come in. All right, so think about it, and call me back.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_317.npy
2_393,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_393.wav,0,CHANDLER,FRIENDS,Pheebs?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_393.npy
2_254,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_254.wav,1,PHOEBE,FRIENDS,"Yeah. Yeah, that's what you need a good .. pill.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_254.npy
2_407,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_407.wav,0,JOEY,FRIENDS,Hey!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_407.npy
2_94,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_94.wav,0,ROSS,FRIENDS,"Can't do it, can you?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_94.npy
2_198,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_198.wav,0,ROSS,FRIENDS,"Yeah, she's fired.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_198.npy
2_365,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_365.wav,0,JOEY,FRIENDS,"Nope. Op, wait! There he goes.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_365.npy
2_301,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_301.wav,0,CHANDLER,FRIENDS,"Hey, do you know a six-letter word for red?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_301.npy
2_540,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_540.wav,0,JOEY,FRIENDS,Okay?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_540.npy
2_302,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_302.wav,0,PHOEBE,FRIENDS,I know but it's so hard! Nothing rhymes with your stupid name!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_302.npy
2_305,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_305.wav,0,JOEY,FRIENDS,Take a couple deep breaths.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_305.npy
2_27,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_27.wav,0,MONICA,FRIENDS,"No no, you don't have to fly back, really.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_27.npy
2_196,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_196.wav,0,PHOEBE,FRIENDS,What?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_196.npy
2_264,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_264.wav,0,PHOEBE,FRIENDS,Okay?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_264.npy
2_615,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_615.wav,0,PERSON,FRIENDS,"Hi, Joey. Well well, look what you brought. Very nice.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_615.npy
2_111,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_111.wav,0,RACHEL,FRIENDS,What was that?!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_111.npy
2_202,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_202.wav,0,PHOEBE,FRIENDS,Yeah?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_202.npy
2_577,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_577.wav,0,ROSS,FRIENDS,"On the other hand in um, in about seven months you're gonna have something that you're gonna love more than any guy you've ever gone out with.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_577.npy
2_467,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_467.wav,0,RACHEL,FRIENDS,That is the coast guard!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_467.npy
2_526,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_526.wav,0,PERSON1,FRIENDS,"Ah well, this is the living room.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_526.npy
2_257,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_257.wav,0,PHOEBE,FRIENDS,"Oh, hey, look, I found coffee! Okay, let's skedaddle.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_257.npy
2_259,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_259.wav,0,PERSON1,FRIENDS,"I wasn't by myself. I had a doctor, a nurse, and a helper guy. So, did you see who won the game?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_259.npy
2_609,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_609.wav,0,PERSON,FRIENDS,I just called a friend of mine.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_609.npy
2_31,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_31.wav,1,RACHEL,FRIENDS,"Even if people are on it!""",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_31.npy
2_371,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_371.wav,0,ROSS,FRIENDS,I-I'm really sorry. It's just that I,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_371.npy
2_531,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_531.wav,0,JOEY,FRIENDS,"Yeah well that's because uh .. I stayed in my room. Yeah, you don't want to look in my hamper.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_531.npy
2_315,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_315.wav,1,RACHEL,FRIENDS,"I guess you'd know that, being one of the two of us, though, right?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_315.npy
2_413,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_413.wav,0,PHOEBE,FRIENDS,Some guy bought it. I'm sorry. I tired to stop it but they put me in jail!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_413.npy
2_548,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_548.wav,1,PERSON,FRIENDS,"Almost! But first, we gotta start.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_548.npy
2_128,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_128.wav,1,CHANDLER,FRIENDS,You building a post office?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_128.npy
2_326,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_326.wav,0,ROSS,FRIENDS,Stick to the list.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_326.npy
2_247,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_247.wav,1,ROSS,FRIENDS,Uh yes! Thank you.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_247.npy
2_576,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_576.wav,0,PHOEBE,FRIENDS,And then for forgetting to invite you to it.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_576.npy
2_146,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_146.wav,0,PHOEBE,FRIENDS,"So Ross, how umm, how did it go with Bonnie?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_146.npy
2_458,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_458.wav,0,MONICA,FRIENDS,What are you up too?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_458.npy
2_522,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_522.wav,0,PERSON,FRIENDS,Yes it is.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_522.npy
2_30,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_30.wav,0,ROSS,FRIENDS,So how'd it go?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_30.npy
2_171,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_171.wav,0,MONICA,FRIENDS,What is the matter with your face?!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_171.npy
2_97,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_97.wav,1,RACHEL,FRIENDS,It would be nice to have a little guarantee though.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_97.npy
2_228,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_228.wav,0,PERSON,FRIENDS,Then we went to this bar and he hooked us up with all these women!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_228.npy
2_7,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_7.wav,0,MONICA,FRIENDS,I've never loved anybody as much as I love you.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_7.npy
2_553,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_553.wav,0,JOEY,FRIENDS,"No just, nobody press on my stomach.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_553.npy
2_291,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_291.wav,0,ROSS,FRIENDS,"Umm, would you please excuse me for a moment?",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_291.npy
2_319,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_319.wav,0,RACHEL,FRIENDS,No.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_319.npy
2_314,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_314.wav,0,MONICA,FRIENDS,Am I out of control?,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_314.npy
2_410,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_410.wav,1,ROSS,FRIENDS,If you wanna put a label on it.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_410.npy
2_166,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_166.wav,0,JOEY,FRIENDS,But I'm the host!,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_166.npy
2_558,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_558.wav,1,CHANDLER,FRIENDS,I can see it from right here. It'll cost you one husband.,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_558.npy
2_289,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_289.wav,1,MONICA,FRIENDS,"Nooo! No, that's not true. No, best time ever! Yeah, you rocked my world!",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_289.npy
2_118,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_118.wav,0,RACHEL,FRIENDS,"Seriously, it's moving!",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_118.npy
2_28,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_28.wav,0,MONICA,FRIENDS,"Carol called me to thank me for the lasagna, I asked, she told me.",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_28.npy
2_562,/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/audio_wav/2_562.wav,0,JOEY,FRIENDS,"Look now, Phoebe remember, hey, their just fulfilling their Christmas....",/Users/snealon1/Documents/projects/Sarcasm-Detection/ml/prosodic/data/processed/embeddings/2_562.npy
